Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
Who is here after Cardano founder Charles Hoskinson said this is his favorite song,"2022-04-06
05:18:44",0.4588,positive,1.0,No,love
I miss my Dad,"2022-04-06
04:29:11",-0.1531,negative,0.0,No,sadness
Very powerful song !!!,"2022-04-06
03:22:20",0.6084,positive,1.0,No,admiration
It's pretty sad to know that he died days after making this video,"2022-04-06
02:55:23",-0.5423,negative,1.0,No,approval
Nothing is forever 😭,"2022-04-06
02:26:18",-0.4767,negative,0.0,Yes,neutral
Er hatte Recht  so ist es,"2022-04-05
22:42:07",0.0,neutral,0.0,No,neutral
This song hits different,"2022-04-05
20:29:26",0.0,neutral,0.6,No,neutral
legend,"2022-04-05
19:07:13",0.0,neutral,0.0,No,admiration
I shit myself.. today. My Swedish fish. And you can  habidab new lyrics,"2022-04-05
18:59:25",-0.5574,negative,0.6272727272727273,No,neutral
Something all people will always feel no matter how much technology advances or humanity changes is pain,"2022-04-05
18:39:42",-0.5226,negative,0.2,No,caring
Makes me cry every time,"2022-04-05
18:13:24",-0.4767,negative,0.0,No,neutral
hey johnny fans. its gonna be ok friends. i play cellow so lemme know if you need samples,"2022-04-05
15:30:58",0.7717,positive,0.5,Yes,desire
I've heard the song for years.  Now to see it I can't stop crying.,"2022-04-05
12:21:39",0.5334,positive,0.6,No,sadness
This song....it really does hurt,"2022-04-05
11:58:50",-0.5688,negative,0.2,No,sadness
"Just imagine how many people come back here every day to listen to this legendary song!! I can't get this song out of my head, love this song 🎵❤","2022-04-05
11:10:24",0.8745,positive,0.525,No,disapproval
Lucifer does not like any of you. Any of the mind invaders. Clear- ILLUMANATI- interior link lucifer untouch mary apostle neuro apostle transport interior. To be liked by my father lucifer- whatever had to happen to make that happen- that was necessary. You will never make it- any of you mind invaders.,"2022-04-05
06:38:31",0.509,positive,0.7277777777777779,No,admiration
A legends redemption; true courage RIP,"2022-04-05
04:57:45",0.7184,positive,0.65,Yes,neutral
He is such an artist. Beautiful work.,"2022-04-05
04:18:15",0.5994,positive,0.75,No,admiration
The only man that’s made me cry.,"2022-04-04
22:49:07",-0.4767,negative,1.0,No,neutral
"Humans only die when people forget them. Jhonny won't be forgotten and so, will live forever","2022-04-04
22:17:16",-0.629,negative,0.75,Yes,neutral
Lie is cher la proof,"2022-04-04
20:24:12",0.0,neutral,0.0,No,neutral
The original was told by a young man's perspective Johns version was told from his own experiences,"2022-04-04
19:52:35",0.3182,positive,0.7166666666666667,Yes,confusion
wow,"2022-04-04
17:42:24",0.5859,positive,1.0,No,surprise
So heart breaking,"2022-04-04
17:41:09",0.6697,positive,0.0,No,neutral
Trent's version was just a pissed off I hate everybody don't come near me version. Johnny's was a I'm sorry please understand what I was going through. Their both great sings but context and state of mind can change a songs meaning it's beautiful. It shows how great 2 very different musicians can CO mingle.,"2022-04-04
16:44:02",0.9022,positive,0.7971428571428572,Yes,admiration
As I get older this song rings more true to me more relevant than ever especially the part where he sings everyone I know goes away in the end so true,"2022-04-04
14:28:53",0.7724,positive,0.6476190476190476,Yes,approval
I might sound over dramatic  here but this song single handedly saved my life  a few years ago i was in a real struggle with everything life getting  on top of me and i decided im done and wanted to end it on the way to where  i wanted to rest i heard  this  and lost my stuff it made me realise everyone has pain but its how we cope with it what defines us.,"2022-04-04
12:58:59",-0.6652,negative,0.3523809523809524,Yes,neutral
This song is even more sad when your grandma died last night,"2022-04-04
08:53:57",-0.7902,negative,0.5222222222222223,No,neutral
71 years old yet still his voice held the same amount of power it did when he was half that age R.I.P Johnny Cash,"2022-04-04
08:34:17",-0.022222222222222216,neutral,0.1638888888888889,Yes,neutral
No matter how happy I seem this will forever bring back to reality that I hurt....,"2022-04-04
07:06:46",0.0583,positive,0.5,No,joy
Seems like a lot of ppl here don't know this is a cover.,"2022-04-04
06:28:47",0.3612,positive,0.0,Yes,disapproval
Cash was a Man.,"2022-04-04
06:19:29",0.0,neutral,0.0,No,neutral
so deep sog,"2022-04-04
02:55:25",0.0,neutral,0.4,No,neutral
"Wowww,so melodious ,inspirational, interesting, entertaining nd engaging,,stay tuned df 🥰🌹","2022-04-04
02:52:27",0.9451,positive,0.7333333333333334,No,admiration
"I read an article about the group, ‘Nine Inch Nails’ a few years ago. I DON’T Know if it was accurate but it ‘suggested’ that the band was/were atheists and the title of the group was a reference to the nails used to nail Jesus to the Cross. I do not know if they are, in fact, atheist but it would ‘give meaning’ to the title of the band. Further, I would imagine that Johnny Cash — who was a profound Christian — gave a whole new meaning to this song... ‘Hurt’ could well become a new ‘Anthem’ to Christianity...","2022-04-04
02:33:30",0.08400673400673402,positive,0.3936026936026936,Yes,disapproval
i recently lost the love of my life and listening to his voice cheers me up so much,"2022-04-04
01:17:05",0.7184,positive,0.35000000000000003,No,joy
Johnny Cash died 7 months after making this video. R.I.P.,"2022-04-03
22:53:12",-0.5574,negative,0.0,No,curiosity
Rest in Peace Johnny Cash on of the greatest ever,"2022-04-03
22:50:03",0.8271,positive,1.0,Yes,admiration
I think it’s ilegal for a song to be this good.,"2022-04-03
22:12:59",0.5228,positive,0.6000000000000001,No,admiration
Umas das músicas mais lindas que já ouvi na minha vida !,"2022-04-03
21:35:43",0.0,neutral,0.0,No,neutral
THE man if black!!!!,"2022-04-03
19:04:08",-0.4069010416666666,negative,0.43333333333333335,No,neutral
"Death is part of life... The only important thing is the realization that everything in life has consequences, every step and every breath... Spend the little time you have with the people you love, nobody can take that away from you.. .","2022-04-03
18:16:28",0.2732,positive,0.775,Yes,admiration
Eish 👌😥😓,"2022-04-03
17:55:59",0.1819,positive,0.0,No,neutral
RIP Cash,"2022-04-03
13:38:03",0.0,neutral,0.0,No,curiosity
R.i.P,"2022-04-03
12:47:50",0.0,neutral,0.0,No,neutral
An absolute classic,"2022-04-03
12:43:22",0.18333333333333335,positive,0.5333333333333333,No,neutral
Music that you will never forget in the future,"2022-04-03
07:09:26",0.1695,positive,0.125,No,neutral
What A beautiful voice 💕,"2022-04-03
06:57:33",0.8481,positive,1.0,No,admiration
"You did great on this, I'm sure sure Trent thanks you. I miss you so much sir.","2022-04-03
06:01:23",0.875,positive,0.5855555555555556,No,admiration
Moment of silence for the ones who think that song is an original by johnny cash~''Ps:I just came here because I listen to nine inch nails and “Hurt” is by NIN,"2022-04-03
05:53:23",0.3182,positive,0.75,No,sadness
was first introduced to Johnny cash via wyclef jean's album 'ecleftic' but only heard his name and his influence on 2 or 3 records on the album. watched a documentary about Rick Rubin and heard his name being mentioned again. today I was going through a course and then his picture pops up on a Spotify image used as a class example and I saw HURT with the most streams. So I decided to come to YouTube and boy am I blown away. This is entirely different from anything I have ever heard. sounds like it was made during the time of Beethoven. Music like this is rare these days.,"2022-04-03
05:51:10",-0.0514,negative,0.5555555555555555,Yes,admiration
"With every passing day, this song hits harder and harder.","2022-04-03
04:19:11",-0.1,negative,0.0,Yes,admiration
RIP RJ you are Free Forever!,"2022-04-03
02:47:06",0.5562,positive,0.8,Yes,neutral
Like! Senkt mein Blutdruck...,"2022-04-03
02:22:10",0.4199,positive,0.0,No,love
Cray baby bitch! Thank you for the video! 🤩👍♥,"2022-04-03
01:32:29",0.5399,positive,0.0,No,gratitude
'Everyone I know...goes away in the end..',"2022-04-03
00:44:44",0.0,neutral,0.0,No,admiration
He finished with his life lifle alle achtung mein dad  love him,"2022-04-03
00:19:39",0.6369,positive,0.6,No,love
Too close to home,"2022-04-02
22:28:21",0.0,neutral,0.0,No,neutral
What a masterpiece and what a Legend,"2022-04-02
21:23:34",0.6249,positive,0.0,No,admiration
Johnny knew in his heart where he was going. To a much better place.,"2022-04-02
20:44:04",0.7964,positive,0.5,Yes,neutral
This song reminds me of Layne Staley and Kurt Cobain. 🥺,"2022-04-02
20:02:21",0.0,neutral,0.0,No,neutral
"Beautyfull ,❤️❤️❤️","2022-04-02
19:56:06",0.0,neutral,0.0,No,neutral
This song is one of the most powerful and emotional songs ever!!When I hear this song I feel this love and pain in his voice that makes me cry.I think the hardest thing of life is that you miss people when you're getting old.,"2022-04-02
18:55:53",0.7678,positive,0.5900000000000001,No,love
Who still here in 2022,"2022-04-02
18:53:27",0.0,neutral,0.0,No,neutral
Sad and beautiful song...💖,"2022-04-02
18:21:07",0.802,positive,1.0,No,disappointment
Letting us know being part of the satanic world isn’t worth it,"2022-04-02
18:19:08",0.2263,positive,0.1,No,neutral
"Seeing happiness,hate,faith,trust,common sense, ambition, honor, where did we get lost.","2022-04-02
17:54:14",0.2263,positive,0.0,No,disappointment
A legend passed from our world but did not die he lives on through his legacy as do all of us. Have peace with June jonny,"2022-04-02
17:30:05",0.8741,positive,0.0,Yes,admiration
nin is way better,"2022-04-02
16:43:54",0.4404,positive,0.5,Yes,neutral
Last night I was on Omegle and met a super cool stoner dude who played this song for me. Hope he goes far in life,"2022-04-02
16:36:23",0.8885,positive,0.5958333333333333,Yes,optimism
"This is literally the most powerful music video that has ever been filmed, and probably ever will be.","2022-04-02
10:21:48",0.4754,positive,0.75,No,admiration
This song Somehow brings bitter sweet peace.,"2022-04-02
08:20:10",0.5719,positive,0.575,No,admiration
Legend! best Coversong of all Time!Point!!,"2022-04-02
03:03:31",0.7482,positive,0.3,Yes,admiration
"As a supporter worker there was one man in a unit with dementia who was extremly agressive. But some one told me he like johny cash and unlike the others when i had to dress him etc i put johny cash on, to calm him. How powerful music is and the memories he had. He introduced ne to johny cash and this song was with out his best. He leaves himself completly open and raw. Beautiful to hear in his voice and lyrics you feel touched by all he reveals. You hear johny and who he is, his life and what it meant to him and how precious life is, to all of us. Arent we all there? Feeling it all everyday until the end.","2022-04-01
22:33:54",0.984,positive,0.7014423076923076,Yes,admiration
Johnny made this song his own!,"2022-04-01
21:54:41",0.75,positive,1.0,No,neutral
Sad song with a chance of hope then back again realizing the time is near.,"2022-04-01
21:47:18",0.2023,positive,0.4666666666666666,No,optimism
Que descanse en paz Johnny Cash 🙏😎🏜,"2022-04-01
20:22:55",0.4588,positive,0.0,No,curiosity
Listen up Young Men. Learn. Be Better.,"2022-04-01
19:21:49",0.4404,positive,0.45,No,neutral
you good johnny?,"2022-04-01
17:38:46",0.4404,positive,0.6000000000000001,No,admiration
My go to song for when I feel awful and kind of want to feel bad but not as alone. Beautiful song,"2022-04-01
17:31:42",-0.7473,negative,0.8916666666666666,No,admiration
One of the best covers ever done.,"2022-04-01
16:26:31",0.6369,positive,0.3,No,admiration
I am not a Jonny Cash Fan. but this song hits like a train. Incredible song and performance,"2022-04-01
16:21:43",0.5994,positive,0.9,Yes,love
Mr. Chow too,"2022-04-01
15:31:50",0.0,neutral,0.0,No,curiosity
R.I.P.😢,"2022-04-01
14:47:29",-0.4767,negative,0.0,No,neutral
A hundred salutes to this legendary singer_ 💖🙏 What a voice and tune even in that old age! RIP sir  .... From India 🇮🇳,"2022-04-01
14:13:36",0.7712,positive,0.6,No,neutral
Cash really breathed a new life into Trent's song and both songs exist beautifully and have their own places.,"2022-04-01
10:30:05",0.5719,positive,0.6636363636363636,No,neutral
R.i.p Jonny cash 🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽🙏🏽,"2022-04-01
09:26:14",0.0,neutral,0.0,No,curiosity
моя шипко плакать,"2022-04-01
09:17:49",0.0,neutral,0.0,No,neutral
It's amazing that a song written by Nine Inch Nails was so perfect for him. What a perfect goodbye.,"2022-04-01
08:34:57",0.9223,positive,0.9666666666666667,No,admiration
"Can someone please explain to me what the last lines mean? '''If I could start again, a million miles away'I would keep myself, I would find a way'","2022-04-01
08:21:49",0.3182,positive,0.3770833333333333,Yes,neutral
"I know all about this song, the ins and out from start to finish. It really makes me feel like an expert when anyone mentions it because I, if I may call myself an expert. The facts about the writing and the musical notes I can list off from memory. People are always amazed with my musical knowledge but my secret is and why I can call myself an expert is THIS is the only song I know everything about, I can list each writer, sound guy, and musician. I'll never forget the first time this song played over the radio, time and the earth stood still, it's lodged in my memory like a splinter. I probably think about that moment more often then I should haha. I think it was the moment my sense of self started to form. Hence my obsession with this particular track, and whata track it is. Anyways if anyone has any questions as to the creative process behind this masterpiece just ask I'm always more than happy to talk about my favorite song.","2022-04-01
04:05:22",0.9875,positive,0.5311111111111111,Yes,neutral
"Thank You, Johnny Cash! I've got a small empire of dirt also. You did good.","2022-04-01
03:35:16",0.5093,positive,0.5,No,admiration
I can’t watch without crying.,"2022-04-01
02:49:51",0.3724,positive,0.6,No,neutral
A man saying his goodbye,"2022-04-01
02:47:45",0.0,neutral,0.0,No,neutral
RIP high legend🙏,"2022-04-01
01:01:19",0.16,positive,0.5399999999999999,Yes,admiration
To be BURNED for everything A family owns and everyone they hold dear makes a men in black!!!,"2022-03-31
23:48:00",0.5386,positive,0.43333333333333335,Yes,neutral
Great song of all time,"2022-03-31
22:37:34",0.6249,positive,0.75,No,admiration
vine por el cover de Ella hunt hermoso,"2022-03-31
20:33:16",0.0,neutral,0.0,No,neutral
Вподобайка від України!!! 🇺🇦,"2022-03-31
17:12:18",0.0,neutral,0.0,No,neutral
This song will be the last thing I hear before I leave this world,"2022-03-31
16:41:12",-0.0516,negative,0.06666666666666667,Yes,joy
I lost my dad a day before Thanksgiving this was played for him on that day,"2022-03-31
16:36:02",0.0258,neutral,0.0,Yes,sadness
"The more I listen to this song, the more I understand it.","2022-03-31
16:31:58",0.5,positive,0.5,No,neutral
"Aquí sigo, con mi vida de mierda… Cada día me recuerdan que mi vida es mierda, así que viviré y seguiré aquí sin querer estar mas.","2022-03-31
16:30:05",-0.5574,negative,0.0,No,neutral
For someone who is homeless with nothing to gain this song is a good reminder of what was lost,"2022-03-31
12:42:55",-0.2905,negative,0.6000000000000001,Yes,disapproval
"Yeah, song is great. But have anyone took notice of the moral of the story the artist tries to teach us?","2022-03-31
09:06:24",0.4854,positive,0.4666666666666666,No,admiration
I discovered this song because it was used in an ad for a video game. Shame on me.,"2022-03-31
08:21:04",-0.4767,negative,0.4,No,embarrassment
I was all alone when he was Selene.. a kid but I know why said it.. rio,"2022-03-31
08:00:33",-0.128,negative,0.0,No,approval
Мурашки по коже жалко всё меньше в нашей жизни такой музыки а наши кумиры так быстро стареют,"2022-03-31
07:49:05",0.0,neutral,0.0,No,neutral
"lov this song, cant stop listening to it","2022-03-31
07:23:23",0.2235,positive,0.0,No,neutral
Everyone I know goes away in the end...,"2022-03-31
06:28:50",0.0,neutral,0.0,No,annoyance
NIN one is still the best but this cover is great,"2022-03-31
05:47:41",0.85,positive,0.525,No,admiration
So much meaning hits me when i listen to this song its so sad,"2022-03-31
05:36:30",-0.6113,negative,0.6,No,caring
"We all made Christ hurt didn't we? And it hurts to know that we will do it again, it makes you wonder how he can love us.","2022-03-31
04:54:33",-0.3182,negative,0.6,Yes,love
This is still powerful as unbelievably powerful as it was 20 years ago.  I think everyone has those moments in life when they can relate to this song in one way or another.,"2022-03-31
02:14:52",0.7089,positive,1.0,No,neutral
Brilliant,"2022-03-31
01:18:57",0.5859,positive,1.0,No,admiration
What was the question?,"2022-03-31
00:22:23",0.0,neutral,0.0,No,neutral
"Essa música faz todo sentido, retrata as lembranças que ele viveu, suas histórias deixadas e pelo fim da vida na velhice se transforma em um homem solitário, como retrata em suas músicas...","2022-03-30
23:11:33",0.0,neutral,0.0,No,neutral
Great Song Bitter truth of life and losing life. I relate having chronic health issues and growing older and all loved ones gone 'He's a great artist and expresses the depths of his soul.,"2022-03-30
22:56:29",0.8934,positive,0.6266666666666667,No,admiration
One of the greatest! Respect!,"2022-03-30
21:01:06",0.8353,positive,1.0,No,admiration
I get goosebumps listening and watching this,"2022-03-30
20:55:58",0.0,neutral,0.0,No,neutral
This song makes me cry everytime. Much respect.,"2022-03-30
20:38:49",0.2,positive,0.2,No,neutral
This one moves you.,"2022-03-30
20:32:38",0.0,neutral,0.0,No,neutral
None of us get to keep ourselves,"2022-03-30
16:33:35",0.0,neutral,0.0,No,annoyance
"This song I literally listen too on loop playing Elden Ring but I remember when I first heard this song from Logan, I heard the Trent one along time ago but Mr Cash singing it takes it too a whole new level especially if you watched Walking the Line or read about him and this video where June is looking so lovingly towards him is amazing, this was true love and dedication how a life not perfect but close to it without it being a lie, lost my point but this song speaks to those of us who are broken into our very being and soul. I hope their happiness and love continue on into the next phase of life.","2022-03-30
15:40:02",0.985,positive,0.5562770562770563,Yes,admiration
YOU ARE THE BEST,"2022-03-30
12:16:46",0.6369,positive,0.3,No,admiration
I LOVE YOU,"2022-03-30
12:16:39",0.6369,positive,0.6,No,love
You are the only thing keeping me going in these dark times,"2022-03-30
12:16:33",-0.075,negative,0.7,Yes,approval
I’m hurt Johnny please help me,"2022-03-30
12:16:18",0.1531,positive,0.0,No,sadness
A gentleman will walk but never run,"2022-03-30
08:07:26",0.0,neutral,0.0,No,neutral
"man, I just miss my dog and my friends.","2022-03-30
06:06:05",0.3612,positive,0.0,Yes,grief
"What a gut wrenching song, from a guy who had not an easy life. What an icon.","2022-03-30
05:03:27",-0.3412,negative,0.8333333333333334,No,neutral
Kobe does not hold chair on Isadores royal court- his spouse does. Bailey holds top chair over sports medicine 'love and care of the athletes'. She pretty much designed the whole program. Bailey has held top chair in that field for over 20 million years. Kobe contributes in the expert basketball league.  Temporarily- he has been gods right hand designing the knew facilities- and spending lots of time in the guiding room.,"2022-03-30
04:02:05",0.9468,positive,0.5336734693877551,No,annoyance
Crap I'm in tears! It reminds me of my grandmother who loved him who passed away on May 20th 2017! 😞☮️🍀🙏🥺,"2022-03-30
03:19:57",0.3365,positive,0.5333333333333333,No,sadness
"I wanted to clarify something. Example- it is hard to joke around about things down here as people take it wrong. That did not mean- attacking others. That meant- some that have returned home to Isadore have been making light of the temporary separation from family and friends- so that the family on earth know that they are okay and in great hands in Isadore. Example- Kobe cannot play basketball right now and has the body that does not desire sex. The raining joke By Kobe in Isadore is 'when your wife returns home, we will give you your dick and balls back'...","2022-03-30
02:54:45",0.5975,positive,0.544863315696649,Yes,admiration
Did they make a museum for him with his cars and trophies,"2022-03-30
01:29:29",0.0,neutral,0.0,No,neutral
Just the idea of Johmny Cash covering Nine Inch Nails is so badass,"2022-03-29
22:13:19",0.4795,positive,0.0,Yes,neutral
That is correct. Upon return to Isdaore- Michael's ranking will be lowered to below the gods. He never entered into the gates as he was born inside of the gates and could not travel universal. Lucifer's marriage to Marilyn Monroe- lowered his ranking- so anything new is subject to condition.,"2022-03-29
21:00:56",-0.25,negative,0.2626262626262626,Yes,neutral
As I clearly explained to your heap of garbage for the last 5 and a half years. If the gift becomes a fight- your are all not going to like the outcome.,"2022-03-29
17:12:55",0.224,positive,0.20555555555555552,Yes,neutral
Brother cash soul was in pain of lose lovely wife the lone soul who love more any one on earth it coming start from heart dear man can only hope and pray they together in heaven in god arms,"2022-03-29
16:42:20",0.9538,positive,0.7125,Yes,disappointment
That is correct with JZ. He cannot be trusted here on earth to know who his friends are- so we are taking them all away.,"2022-03-29
15:27:29",0.1396,positive,0.0,Yes,neutral
The crest battle or Lucifer morning star. ANyone that witnessed the crest battle- The LIARS- they all have the charge of Blasphemy- which is an automatic eternal hell sentence.,"2022-03-29
14:34:08",-0.8415,negative,0.0,No,neutral
Everyone I know- goes away in the end. That is about JZ- unless you have a permeant resident pass to Isdaore- I would steer clear of Assocation.,"2022-03-29
14:16:16",0.3818,positive,0.3833333333333333,Yes,annoyance
I blind sided a friend of mine. I feel like this.,"2022-03-29
06:06:56",0.4588,positive,0.6666666666666666,Yes,neutral
johnny cash is a legend rip,"2022-03-29
04:22:28",0.0,neutral,0.0,Yes,admiration
"Perspective is everything,'He was honest and thoughtful enough to give us a confession.","2022-03-29
03:45:47",0.7096,positive,0.6333333333333333,Yes,approval
Vine por chao que paso ayer,"2022-03-29
01:23:35",0.0,neutral,0.0,No,neutral
Love this song my grandpa passed away when I was 5 now I am 29 I grew up listening to Johnny cash is the goat in music,"2022-03-29
01:08:01",0.6369,positive,0.6,No,love
This song is the first thing that made me cry for real in many years,"2022-03-29
00:37:05",-0.4767,negative,0.5416666666666666,No,amusement
