Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
I’m just here to wonder why this is in my suggested videos. This man had Ted Cruz on his show and let me just say that rejecting Cuban coffee is a valid reason to vote no on a court justice pick.,"2022-03-31
20:59:53",-0.2023,negative,0.0,Yes,curiosity
now lets hop over to the daily wire YT and see what those comments look like...,"2022-03-31
20:58:15",0.3612,positive,0.0,Yes,admiration
It went ok.,"2022-03-31
20:47:42",0.5,positive,0.5,No,neutral
David would make a good lawyer,"2022-03-31
20:44:16",0.4404,positive,0.6000000000000001,Yes,neutral
This was beautiful work David. Eff him up.,"2022-03-31
20:41:22",0.5994,positive,1.0,No,admiration
I wish David would've answered the simple questions thrown at him.,"2022-03-31
20:16:59",0.4019,positive,0.35714285714285715,Yes,desire
"If enough people are debating 'the' definition of a word, then it's pretty simple: it has multiple definitions.  Arguing about what 'the' singular definition is for a word that has multiple is stupid.  I don't know why so many debates just go around in these circles, and nobody ever brings this up.","2022-03-31
20:12:14",-0.4939,negative,0.4795918367346939,Yes,annoyance
“She’s going to alienate her base”''I’m truly concerned that his man thinks she’s a politician and doesn’t know how people make it to the Supreme Court.,"2022-03-31
19:48:02",0.7579,positive,1.0,No,neutral
The guy seems a little too outbred to be a conservative. Clearly a grifter.,"2022-03-31
19:17:45",0.4019,positive,0.44166666666666665,No,annoyance
"So 10 minutes of opportunity to discuss a platform item from the progressive agenda or delivery of a republican agenda ( none exists) is wasted on a discussion of whether someone should hold a definition of what a woman is.  Very pertinent to our lives.  Next up: toothpicks, are they bad?  We get the progressive side of the issue after the break.","2022-03-31
19:13:20",0.233,positive,0.24166666666666664,Yes,disapproval
David thinks like me,"2022-03-31
19:11:58",0.3612,positive,0.0,No,neutral
"There is a trans WOMAN in congress right now. So to the republicans she is not a woman, even though she is. This is what is at stake. Their denial of people who are not 'black and white' for their religious dogma is disgusting.","2022-03-31
19:08:39",-0.5267,negative,0.4438095238095238,No,approval
"From my understanding the only legal definitions in the justice system are for the procedural functionality of that said system (writ, tort, statute, subpoena, party, hearsay, docket, etc). Any other terms (eg 'women') that relate to written laws (eg title IX) are either defined in those pieces of legislation or undefined, which is when the art of litigation takes place to debate the interpretation, intent, and application of stated law(s) for a particular case scenario. So to answer the broad question, what is a woman? You need both context and a scenario. What is a woman in relation to the survival of the human race and our reproductive ability? What is a woman in relation it's significance of being in love with another person? What is a woman in relation a school's fulfillment of Title IX? The short form question is too simple to adequately answer because 'woman' has many definitions that are dependent on a particular scenario. It does make for a useful political tool because it seems like it should be easy ? to answer but in the context of law and one's qualifications to be a judge, it's is a very poorly worded question (if your intent is to actually discuss the topic vs generate political responses)","2022-03-31
18:42:13",0.9064,positive,0.36988756613756607,Yes,admiration
"I'm so tired of the right. They have nothing to offer in the way of improving life in this country or the planet, it's all about hate, fear, and disseminating misinformation to keep their based riled up. I'm so tired.","2022-03-31
18:09:27",-0.9236,negative,0.7089285714285714,Yes,sadness
This country is FUCKED !!!! Mr. Pakman is avoiding the question because there is only one answer and the left refuses to cave to common sense. I'm so glad I put my life on the line for these people.,"2022-03-31
17:48:47",-0.7036,negative,0.64,No,admiration
"I think it went fairly well...Michael Knowles quickly revealed that he is a shallow low-level Republican tool, ordered to be fixated on their latest divisive talking point and David shows that he is more than capable of dealing with any of their BS. Mission Accomplished.","2022-03-31
17:47:42",0.6983,positive,0.5999999999999999,Yes,neutral
All aboard the irrelevant train.,"2022-03-31
17:23:24",0.0258,neutral,1.0,No,disapproval
This world is so screwed this is how low we as people got to we can't even honestly state the obvious. All because of political reasons just to keep a small number of people happy.,"2022-03-31
17:20:53",-0.5714,negative,0.5333333333333333,No,annoyance
"So many reasons why a woman is a woman, and a trans is trans. If they would just stop with the i'm a woman bullshit, everything would be fine. And yes, it's a bullshit argument lol","2022-03-31
17:03:10",-0.7184,negative,0.5666666666666667,Yes,annoyance
Bravo! You did an outstanding job in this!,"2022-03-31
16:56:07",0.6792,positive,0.875,No,approval
I'm a leftist but I'm not compromising on reality for the sake of hive mind thinking. The Trans lie will be absolutely apparent when transgender women trash professional women's sports and can't breakthrough in men's professional sport. There will never be transgender males competing against genetic unicorns like Kevin Durant and Lebron James. Everyone knows this but if the left wants to give credence to a lie by all means do so but it will spell their end politically.,"2022-03-31
16:54:30",0.5023,positive,0.1928571428571429,Yes,neutral
Culture war crap is all the right has,"2022-03-31
16:50:35",-0.7579,negative,0.6678571428571429,No,neutral
"Holy crap, people in the comment section actually think David did a good job here?   the world is falling apart fast. David could not give any definition for a word because he fears the over emotional response from his audience. Opens with insults 'your either dishonest or ignorant' ' I am SORT OF kidding around'   60% of the time used debate tactics 'you are straw manning me' 'bad faith' Bla bla bla. Then David is flat out wrong at 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=7m15s"">7:15' because he didn't listen to the other guys full question at 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m28s"">6:28'. David heard one word ( being legal ) Stopped listening, cut the other guy off, didn't hear his full question and then said 'you are being dishonest'  David is actually thinks that he looks good in this? I knew he was insane, and I can handle that. But this amount of people that also think that he 'won' here is honestly scary. Its scary because David sounds smart but he is almost totally wrong BUT he can sound like he is right.","2022-03-31
16:11:35",-0.8008,negative,0.569593253968254,Yes,amusement
LOL Michael trying to pretend that David didn't just call out his exact strategy,"2022-03-31
16:08:48",0.4824,positive,0.475,Yes,amusement
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=10m26s"">10:26' 'we are talking man to man'        Could you define man?","2022-03-31
15:47:57",0.0,neutral,0.0,No,neutral
what is it with this Michael dude thinking putting on a smug smile makes him right,"2022-03-31
15:46:24",0.5106,positive,0.31785714285714284,Yes,approval
"I rewound, you were wrong","2022-03-31
15:42:26",-0.4767,negative,0.9,No,neutral
This is actually just a ridiculous conversation,"2022-03-31
15:41:27",-0.3612,negative,0.55,No,neutral
"So what David is saying is that she can't give the definition for literally anything, not what 'law' 'Crime' 'human' 'pedophile' 'racism' 'sexism' nothing.","2022-03-31
15:40:16",-0.3071,negative,0.1,Yes,neutral
"'It's been my unbridled pleasure to provide you these insights.' Hahahaha, funny closing line","2022-03-31
15:37:24",0.765,positive,0.75,No,amusement
I really LOVED that you threw back that conservative talking point to him 'this is America',"2022-03-31
15:29:53",0.7119,positive,0.4,No,love
"Transgender movement??? WTF...was this guy dropped on his head as a baby??  No, that would insinuate that he doesn't have a choice to not be a piece of shit. He is CLEARLY choosing to be the piece of shit. David - you are doing the good work 👏 spending any amount time speaking to him has to be excruciating 😡","2022-03-31
15:27:38",-0.7979,negative,0.6458333333333334,Yes,admiration
David did very good there,"2022-03-31
15:09:06",0.4927,positive,0.7800000000000001,No,admiration
So good bro…,"2022-03-31
15:04:48",0.4927,positive,0.6000000000000001,No,admiration
“Progressives” aren’t progressive. They’re regressive. “Let’s give socialism another try” “men can become women” “unborn children with human DNA aren’t humans”,"2022-03-31
14:59:44",0.0,neutral,0.1,Yes,annoyance
"It's extremely important for the left to always reframe issues with conservatives and focus solely on policy proposals. They have their supporters convinced that they're on their side by being pro-pickup truck, anti-abortion, and 'anti-woke'. My mother is a conservative and she was aghast when I told her about Rick Scott's policy proposal to raise taxes on half the country and sunset medicare. Their supporters aren't even aware of where the politicians stand on the issues, because the RNC is somewhat intelligent enough to know that they'd lose support if they were more upfront.''The left is far too reactionary - meaning that when the right engages in discussion to say 'Ha! You don't even know what a woman is. Vote for us!', the left engages in these nonsense cultural grievance discussions. We should 100% of the time goat the right into discussing healthcare, the minimum wage, childcare, etc. Stop playing on their terms. Instead, go onto their own platforms and force their audience to see the truth, that the conservative movement is actively trying to make the average conservative voter's life worse, and they hide behind a veneer of 'Americana'.","2022-03-31
14:50:57",0.7639,positive,0.5098997493734335,Yes,disgust
Michael Knowles knows very well that the “what is a woman” question was a political trap that KBJ rightly didn’t fall for.,"2022-03-31
14:43:19",-0.3182,negative,0.3119047619047619,No,neutral
I thought that went well. You both seemed civil and ended on a positive note. Do you usually end segments with someone sucking another off? Im missing the issue here. What didnt go well?,"2022-03-31
14:29:56",0.4671,positive,0.2818181818181818,No,confusion
"There is a glaring error in this leftist view. Without defining what it is to be a man or woman, you cannot define anything else when it comes to gender. Far too often, the leftist view is too broad. They want to leap to an outcome, well intentioned or not, without first anchoring to the current reality.","2022-03-31
14:19:57",-0.34,negative,0.5409722222222223,No,anger
I think a woman is the female adult  version of the human species.,"2022-03-31
14:05:56",0.03333333333333333,neutral,0.18888888888888888,No,neutral
I thought it went very well,"2022-03-31
13:49:16",0.2,positive,0.3,No,neutral
David is freaking brilliant,"2022-03-31
13:47:13",0.25,positive,1.0,No,admiration
lmaooo “so what’s your definition?” “oh wait you’re about to unravel my talking point… we’re out of time”,"2022-03-31
13:34:59",0.0,neutral,0.0,No,confusion
"I'm 'https://www.youtube.com/watch?v=dwOSlwtyA_M't=1m28s"">1:28' in and i'm confusion.  So the definition of murder is now irrelevant?  What about rape?  You lefty cucks are so far gone its actually sad.  You can never have a good faith debate on issues or ideas.  Some guy following my sister in the lady's room is a real issue for me mr liberal.  I actually feel bad for you leftists.  So the left's position is now: we dont do words.  LOL ok fellas keep it up.","2022-03-31
13:34:24",-0.963,negative,0.5424242424242425,Yes,amusement
Dude doesn’t even know what a woman is but claims to be talking man to man.  What a joke,"2022-03-31
13:31:12",0.4215,positive,0.0,No,amusement
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m50s"">6:50' David actually lied or misrepresented Michael here. Michael gave examples of what she could have meant in any given perspective, but it seems as though David is more interested in playing 'gotcha' instead of arguing in good faith.''As far as asking for the definition of a woman, that definitely matters as someone who may be the Supreme Court Justice. It could have been a rhetorical trap, but words and definitions matter. Seems David is playing a rhetorical game here himself by stressing that dictionary definitions are fluid in that they're only descriptive. Yes David, they way we describe and define things matters in many aspects of life.''Also, I know David Pakman is one of the lefts favorite figures, but he comes off very condescending and dishonest when he starts making subliminal digs at the host of a show he was invited to. Seems as though he thinks he's an intellectual, but his goal is really to get bogged down in minor details in order to derail from a central issue that he doesn't want to answer.","2022-03-31
13:28:05",0.9615,positive,0.4441520467836257,Yes,disappointment
Michael was soooo backtracking.'He just brought up 'legal definition' and 'philosophical definition' and then denied he said it two seconds later.'Way to go David!,"2022-03-31
13:27:07",-0.4003,negative,0.06666666666666667,No,realization
"I’m a DW subscriber and kudos to Mr. Packman for going on this show. While I disagree with a lot of what Dave puts out, I do respect him. Well done Dave.","2022-03-31
13:25:10",0.7096,positive,0.0,Yes,disapproval
There’s goes Pakman spewing falsehoods again .,"2022-03-31
13:20:45",0.0,neutral,0.0,No,neutral
two sides talking letting others hear their point of views....i don't see this as 'It didn't go well',"2022-03-31
13:18:08",-0.2057,negative,0.0,No,neutral
"Guys, I'm not going to lie. It's getting pretty embarrassing for us. Normal Democrats to see ridiculous things like this. We should not be willing to die on the mole Hill of transgender people... It's such a small portion of our population yet it's so powerful that are political figures and activists can't even define what a simple man or woman is. This party is getting sad..","2022-03-31
13:16:10",0.0878,positive,0.6757142857142856,Yes,admiration
White liberals are a plague,"2022-03-31
13:14:10",0.0,neutral,0.0,No,neutral
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=7m18s"">7:18' David is absolutely misrepresenting Michael here.  I watched the playback, Michael did not backtrack","2022-03-31
13:12:50",0.2,positive,0.9,No,approval
"If they really want to start getting into the 'Definition of a woman', why wouldn't they approach social scientists with expertise in this area?","2022-03-31
13:02:34",0.1513,positive,0.13333333333333333,Yes,caring
I didn't know Scott Baio had his own talk show.,"2022-03-31
13:00:42",0.6,positive,1.0,Yes,neutral
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m42s"">6:42' 'From a legal perspective, from a biological perspective, from a philosophical perspective'...","2022-03-31
12:55:20",0.128,positive,0.1,Yes,neutral
what the heck is that picture behind him?,"2022-03-31
12:53:20",-0.4,negative,0.7,No,anger
"I agree that the Right is disingenuous on this issue, but the Left is totally gaslighting.''She could have just said 'I do not believe there is an official working definition from a legal framework and academic scholars are in debate about the issue. It is not something that I find appropriate to weigh in on at this moment.' ''Then she would have addressed the cultural issue from both sides and remained neutral. David pretending that this is no big deal when Kaitlin Jenner just won 'woman of the year' and 300 Leftists protested at Disney over similar cultural views over education on sexuality is bs.","2022-03-31
12:42:44",0.6808,positive,0.26857142857142857,No,disapproval
I’m sorry.  I like both of you but Pakman continuously gaslighted and sandbagged Knowles.  He kept insisting that he wanted a good faith argument and then insisted that Knowles was being “dishonest” when Knowles was just trying to explore an issue.,"2022-03-31
12:36:36",0.7096,positive,0.7000000000000001,Yes,annoyance
David needs to get his ass into congress.,"2022-03-31
12:33:33",-0.5423,negative,0.0,No,neutral
“Legal definition of a woman” where do they find these guys?😭🤣,"2022-03-31
12:31:34",0.0258,neutral,0.2,No,neutral
"Well done Pakman, you ate him up!","2022-03-31
12:18:42",0.3382,positive,0.0,No,neutral
I would have liked Judge Jackson to explain the legal 5hinking involved with can you tell me what a women is ... This particular dialogue between David and Michael didn't add any value.,"2022-03-31
12:09:34",0.3103,positive,0.4444444444444444,Yes,amusement
Lol and a rewound the clip and he clearly said she wanted the legal definition. I really don't think right wingers just talk without thinking at all.,"2022-03-31
12:06:52",0.7184,positive,0.4038095238095238,Yes,amusement
"This is why progressives aren't interested in going on your little show, Michael. You're not interested in listening to anyone, as evidenced by the constant interruptions. You're just scared of people giving actual convincing arguments that are counter to your skewed world view.","2022-03-31
12:05:30",-0.7728,negative,0.48888888888888893,No,disgust
"Good conversation, but would have loved it when David said ‘Man to man Conversation’ at the end Michael asked him for the definition 😂","2022-03-31
12:04:31",0.9032,positive,0.7000000000000001,Yes,amusement
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m30s"">6:30' if anybody need a replay button","2022-03-31
11:50:03",0.0,neutral,0.0,Yes,approval
I would say a woman is someone who is naturally ordered towards gestation.,"2022-03-31
11:46:14",0.1,positive,0.4,Yes,neutral
My guy won my guy won my guy won! He answered polite questions and avoided other polite questions and he won!,"2022-03-31
11:31:11",0.9323,positive,0.375,No,neutral
"So if a female can’t reproduce or produce / bear eggs, she’s no longer a women? Once women hit menopause they’re no longer considered women - is that the host’s point?","2022-03-31
11:28:07",-0.5803,negative,0.16666666666666666,Yes,disapproval
"You are so incredibly patient, Mr. Pakman.","2022-03-31
11:24:32",0.9,positive,0.9,Yes,curiosity
it went well,"2022-03-31
11:19:54",0.0,neutral,0.0,No,neutral
This guy's haunting smile that he defaults to when he isn't speaking is my sleep paralysis demon.,"2022-03-31
10:51:59",0.1027,positive,0.1,No,neutral
Why is he defining a woman on her behalf while she declined to? Why is he entitled to explain what she thinks a woman is?,"2022-03-31
10:44:52",0.3527,positive,0.0,No,neutral
"Clickbait title, no knock out punches delivered whatsoever. I like you David but please be better.","2022-03-31
10:33:17",0.7876,positive,0.5,Yes,admiration
"Doesn't go well for you, at any rate.","2022-03-31
10:23:19",0.0,neutral,0.0,No,neutral
Too bad she has a soft spot for pedos just like all liberal progressives these days.,"2022-03-31
10:18:44",-0.25,negative,0.5083333333333333,Yes,sadness
Amazing!,"2022-03-31
09:51:47",0.6239,positive,0.9,No,admiration
It does annoy me that people are afraid to define a sex.,"2022-03-31
09:35:18",-0.4404,negative,0.9,No,fear
YOU LOSERS HAVE TO WALK ON EGG SHELLS EVERYONE KNOWS THE LEFT DOES NOT BELIEVE IN MAN WOMAN AND SHE WAS DANCING AROUND IT,"2022-03-31
09:21:30",-0.5267,negative,0.1,No,annoyance
Unwise for rational humans to appear on Nazi Nerd network.,"2022-03-31
09:15:45",-0.296,negative,0.0,Yes,admiration
The right's obsession with trans people is getting so old.,"2022-03-31
09:13:43",-0.34,negative,0.3678571428571429,No,neutral
“Talking man to man….” LOL,"2022-03-31
09:08:20",0.5473,positive,0.7,No,amusement
Wonderful interview David! Everyone should take notes!,"2022-03-31
08:48:41",0.6467,positive,1.0,No,admiration
I rewinded the tape. The host is a liar and can’t be trusted.,"2022-03-31
08:39:16",-0.0516,negative,0.0,No,annoyance
"Pakman lost when he said there isnt a legal definition for the word woman, and then lost again when he said he doesnt do definitions","2022-03-31
07:02:13",-0.6085,negative,0.2,No,neutral
I wish the pundits on both sides of the political spectrum could interact and communicate V.A.B.s  like these two just did.  There's civil and intellectual way to exchange ideas. We just witnessed it.,"2022-03-31
06:33:23",0.8176,positive,0.25,Yes,desire
'A woman is a person who is not a man' is probably the worst definition of a woman I've ever heard.,"2022-03-31
06:12:18",-0.6249,negative,1.0,No,anger
"These people love to spout off about facts and science, but they have quite literally ignored the last thirty years of scientific findings when it comes to gender. ''It's honestly quite disturbing how a group of people can be SO dishonest.","2022-03-31
06:06:51",-0.9126,negative,0.5733333333333334,Yes,admiration
Pakman smoked knowles in this clip. my gosh. well done.,"2022-03-31
05:36:54",0.0,neutral,0.0,No,neutral
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=5m37s"">5:37''Michael: 'A basic question of biology and human nature, what is a woman?''''https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m37s"">6:37''Michael: 'All Marsha Blackburn asked was just tell me what a woman is from a legal perspective, a constitutional perspective, a philosophical perspective''''https://www.youtube.com/watch?v=dwOSlwtyA_M't=6m55s"">6:55''Michael: 'No, no, no, no, I didn't say that'","2022-03-31
04:56:16",0.128,positive,0.10625000000000001,No,approval
I enjoyed that.,"2022-03-31
04:33:29",0.5106,positive,0.7,No,joy
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=7m43s"">7:43' - 'David, Sir, if either you were wrong, or if you were wrong, I'll move the goalposts again.'","2022-03-31
04:16:19",-0.7351,negative,0.9,No,neutral
"So then define man. Dictionary definitions change all the time. It should be illegal to discriminate based on the way someone looks, how they inherently act/behave, and how society and/or they themselves perceive themself. Like, this is not hard. I’m not a pundit, but this guy is stupid. I enjoy David being right lol","2022-03-31
04:15:28",0.4585,positive,0.6295634920634919,Yes,neutral
"So.. lefties dont like definitions, and do not believe in biology.. only thing that really matters is finding a common ground of basic  principles, without that not much hope","2022-03-31
04:12:22",-0.4807,negative,0.40499999999999997,Yes,admiration
OMG! These people are so caught up in definitions that they do not understand how those definitions came to be in the first place.... as if language is fixed and not fluid.,"2022-03-31
03:58:51",0.11666666666666665,positive,0.2111111111111111,No,surprise
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=7m06s"">7:06' gaslighting the whole conversation here for youtube views. so cringe. worst part is I fell for it...I probably re-watched this part of the video 3 times to see what he really said '30 seconds ago'. I wonder how many other people did the same. Heres a comment for the algo too","2022-03-31
03:52:23",-0.6573,negative,0.4333333333333333,No,neutral
David how come every time to appear on these right wing shows - your lighting is terrible you need to come up with a better solution........keep up the good work though,"2022-03-31
03:47:30",0.4019,positive,0.6589285714285714,Yes,admiration
You can tell Pakman despises Michael. He's not honest.,"2022-03-31
03:47:02",-0.691,negative,0.9,No,neutral
"Of course there is a legal definition of a woman...either implied or explicitly stated. It's absurd to state that basic terminology used in legal cases don't have a common definition that everyone understands. Otherwise, we have effectively no laws. It's simple logic.","2022-03-31
03:41:08",0.4019,positive,0.4545918367346939,Yes,disappointment
"Knowles: 'All Marsha Blackburn asked was just tell me what a woman is from a legal perspective, a constitutional perspective, a philosophical whatever'''30 seconds later...''Pakman: 'You just asserted that she said she wanted the legal and philosophical'''Knowles: 'no, no, no...no, no, no....I didn't say that'''DAFUQ? 🤨''Knowles: 'can you define woman?''Pakman: 'Dictionaries are descriptive...''Knowles: 'They are descriptive and prescriptive as well right?''Pakman: 'By definition...humans decide what to put in the dictionary...''Knowles: 'But they put it there because the words mean something''Pakman: 'They are DESCRIPTIVE definitions of what humans at the time believed''Knowles: 'We can go down a tangent on descriptivism vs prescriptivism in the future'''Yeah and you'll lose that tangent too because dictionaries are NOT prescriptive! Dictionaries don't define words, people do. Words have no intrinsic meanings whatsoever. They have applied meanings and usages which change over time because language is amorphous and always evolving. Dictionaries are only reference books that provide common usages of the time - hence they are DESCRIPTIVE you idiot! If dictionaries were 'prescriptive', then their definitions could never change, language would be stagnant, 'silly' could only ever mean worthy, and 'gay' could only ever mean happy! 😏","2022-03-31
03:26:07",0.567,positive,0.5585218253968254,No,annoyance
Thank you for showing us you are human like everyone else.,"2022-03-31
03:20:40",0.6124,positive,0.1,No,gratitude
Knowles didn’t backtrack…,"2022-03-31
03:20:13",0.0,neutral,0.0,No,neutral
this is how dems and reps should talk to each other. respectfully,"2022-03-31
03:15:15",0.4019,positive,0.5375,No,neutral
You can tell Dave is a serious person. These are important issues and just like tucker has that shit eating grin. He’s not a serious person,"2022-03-31
03:12:43",0.4063,positive,0.7833333333333333,Yes,approval
I re wond the clip and guess what? Big DP was right,"2022-03-31
03:09:26",0.14285714285714285,positive,0.31785714285714284,No,neutral
"IF you are going to have cases on the topic of transgender or title 9 then knowing what someone thinks is a woman (Legally, biologically, socially etc) IS actually important.","2022-03-31
02:59:23",0.296,positive,0.4222222222222222,Yes,neutral
"The epitome of ignorance is when 'I'm right and you're wrong'. If you can't begin to define words, then all you are doing is saying 'listen to me I'm right'. You have nothing to offer. You have nothing to add to the conversation except for reaction. Reaction is pointless. The reaction is always inevitable in the chain, it's short-sighted, mind numbing.","2022-03-31
02:38:56",-0.836,negative,0.6942857142857143,No,annoyance
"i think Michael failed to make the point, here is a question , when it comes to say a transgender gets sued for coming into a female bathroom. that is a legal thing","2022-03-31
02:33:47",-0.4215,negative,0.22222222222222224,Yes,neutral
Evasive.,"2022-03-31
02:17:05",0.0,neutral,0.0,No,neutral
Easy. A man was born a male'A woman was born a female. ''Next question,"2022-03-31
02:12:09",0.4404,positive,0.275,No,neutral
"As a BIOLOGIGAL woman myself, I find it completely appalling that we even need to define what a woman is. It has been so universally understood since the beginning of time until the left realized they could use it to their political advantage that it has not been officially defined in policy. And that is disgusting. And sexist. And it's incredible that people are supporting this garbage. Women have the most rights at this point in time than they have almost ever had....and the left pretends that they are freeing women by tearing them apart and extinguishing them. It's immoral. It's wrong. And might I say spiritually damning. Women and especially good mothers are the foundation of a moral and thriving society. Take that away and it all crumbles.","2022-03-31
02:11:47",-0.5994,negative,0.45641025641025645,Yes,approval
"‘A female human that can bear children and produce eggs’'‘A woman is not a man’'So women Thrace had their reproductive organs removed for medical reasons are men now according to Michael Knowles? 🤔''There are no legal protections specific to women. The sorts of protections he’s talking about pertain to being discriminated against or having violence enacted against you on the basis of gender, which even Knowles will admit isn’t just women","2022-03-31
02:05:01",-0.5676,negative,0.11833333333333333,No,disapproval
David was wrong about Michael backtracking,"2022-03-31
02:02:20",-0.4767,negative,0.9,No,neutral
"Fyi, david, I have to correct you when you say a justice has never been asked to define a word in a confirmation hearing.  Actually, Justice Cavanaugh was asked to define the word Boofing that he wrote to a classmate and he could not define that word.  In fact, he lied and said he didn't know.  just to be clear.","2022-03-31
01:59:22",0.8225,positive,0.24166666666666664,No,neutral
"David the weasel demonstrated why the country is in the shambles that it is under Democrat leadership because to them language, the law ' the Constitution are malleable and have no meaning that can be agreed upon.  When a country cannot come to a consensus on the meaning of words then the ability to communicate ' cooperate with each other is lost.  Loss of language ' cooperation leads to the inability to determine right and wrong, and anarchy ensues.  The result of this process is on display in every Democrat controlled shithole (e.g. Los Angeles, Portland, Chicago, ' NY) across the US.","2022-03-31
01:59:13",-0.802,negative,0.6035714285714285,Yes,neutral
When a women judge is afraid to define a women its scary.,"2022-03-31
01:58:00",-0.4939,negative,0.95,No,fear
"Yea, I'm not being funny, but seeing grown ups saying they don't know what a women is.. its messed up and to be frank, childish culture war shit.. ''And reading the comments, people pretending to be above it, That's just embarrassing..''Americans need to grow up","2022-03-31
01:57:40",-0.9535,negative,0.675,Yes,desire
"Why is Marsha Blackburn , a woman asking another one to define a woman?  It was a trap to box KBJ into a legal position to rule against a potential transgender case that could come before the Supreme  Court.","2022-03-31
01:52:52",0.4215,positive,0.6,No,neutral
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=1m01s"">1:01' “You’re either dishonest or ignorant” 😂😂 oh we starting off swinging, I guess.","2022-03-31
01:51:52",0.2732,positive,0.3,No,neutral
"“I don’t do dictionaries, I do politics.” Very clever David, but if we can’t agree on definitions, it is very hard to have a conversation.","2022-03-31
01:39:14",0.5199,positive,0.8520833333333333,No,approval
'A person who is not a man' THAT'S the definition of a woman ‼️❓''These GQP types are absolutely disgusting '🤬🤬🤬,"2022-03-31
01:24:52",-0.5709,negative,1.0,No,anger
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=4m23s"">4:23' I'm also sure that they could give you their opinion on what the true meaning of life is but that has nothing to do with their jobs either. I thought conservatives were the textualists or originalists who believe that the words of a vague legal text should be examined in context and not given absolute definitions.","2022-03-31
01:24:18",0.4019,positive,0.6277777777777778,No,confusion
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=2m17s"">2:17' This reads awfully now given that both Joe Manchin and Susan Collins have said they support her nomination. The GOP has no way to block this now.","2022-03-31
01:20:18",-0.34,negative,1.0,Yes,annoyance
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=2m25s"">2:25' This sounds like a guy who has never read any of her opinions or read any meaningful analysis of her career. She is not anything close to a leftist. Centrist is the best term to describe her. She will vote more like a Breyer or Kagan than a Sotomayor or Ginsburg.","2022-03-31
01:19:14",0.8955,positive,0.47500000000000003,Yes,admiration
'She's appealing to her base'''for a lifetime appointment voted on by 100 senators?,"2022-03-31
01:16:09",-0.15000000000000002,negative,0.75,No,curiosity
"'what is a woman'? do you mean by chromosomes ?  because people can be XXY, or a bunch of other variations of the usual XX and XY. do you mean by having a vagina? guess what you can make one of those surgically. you mean someone with ovaries?  does that mean if a woman has cancer and has hers removed she loses her status as a woman? In other words, its way more complicated than something you can put on a bumper sticker, and shouldn't be used to hurt a tiny minority of people who are just trying to do their best to make their way through the world - a task hard enough without being the boogyman of the week.","2022-03-31
01:11:22",-0.8053,negative,0.5136904761904761,Yes,admiration
One of My favorite things is when two people who totally disagree have a conversation. Thanks to both of you for this. I think it is very important. One of the things I have been trying to teach my older children is that one of the most important skills to learn is how to defend your own opinions and that it is important to expose yourself to ideas you disagree with.,"2022-03-31
01:01:34",0.5849,positive,0.7537037037037037,Yes,gratitude
"When ignorant, bad intentioned people like this Daily Wire idiot get to define talking points we're back to debating what is real and what is not.  We are going fucking backwards and its not worth our time debating this stuff.  A waste of your mental energy David.","2022-03-31
00:46:43",-0.8301,negative,0.3185185185185186,Yes,excitement
That was beautiful.,"2022-03-31
00:30:03",0.5994,positive,1.0,No,admiration
"Ok so all you Parkman fans, can one of you answer the question of what a women is. I’ve e heard responses from the right bit never a real clear answer from your leftist. I’m not a Michael fan but I’m not a Pakman fan either.","2022-03-31
00:28:53",-0.4434,negative,0.4728174603174603,Yes,neutral
Dude he quoted Blackburn then in an effort to point out Blackburn didn’t ask for the biological def he surmised she was asking for any other def. It was Knowles who asserted she meant any other definition. C’mon Pak.'Edit: When you review the vid you’ll see. Will you apologize for accusing this DW guy of being dishonest?,"2022-03-31
00:25:11",-0.6124,negative,0.4166666666666667,Yes,remorse
Michael Knowles is really bad at his job. What a clown.,"2022-03-31
00:19:14",-0.5849,negative,0.6666666666666666,Yes,disappointment
Who is this man who does not know the definition of a woman and man? He is one confused man. When a court case comes up to the supreme court on the merits of the case she then do her job.,"2022-03-31
00:10:41",0.6124,positive,0.7,No,neutral
God damn David just torched him so hard,"2022-03-30
23:56:45",-0.3541,negative,0.5416666666666666,No,disapproval
"'https://www.youtube.com/watch?v=dwOSlwtyA_M't=7m29s"">7:29' I backtracked to see if Knowles was lying. And yes, of course he was.","2022-03-30
23:18:01",-0.1779,negative,0.0,No,approval
Nobody won here. Both sides are being evasive and self-serving.,"2022-03-30
23:14:26",0.5719,positive,0.0,No,neutral
