Comment,Time,Polarity,Sentiment,Subjectivity,Offensive?,Emotion
Is there a free download of this track?,"2022-04-14
06:48:12",0.5106,positive,0.8,Yes,annoyance
如果能让Dua Lipa当我老婆，我宁愿把自己的肋骨打断给她熬汤喝,"2022-04-14
05:29:33",0.0,neutral,0.0,No,neutral
Essa música e my universe de Coldplay são relíquias das músicas 'good vibes' e sempre estaram no meu top 1,"2022-04-14
04:16:01",0.0279,neutral,0.55,Yes,approval
Good Vibes,"2022-04-14
03:46:04",0.4404,positive,0.6000000000000001,No,approval
"Buenisimo mix, bailable 100%.","2022-04-14
02:39:13",0.0,neutral,0.0,No,neutral
the beat make me dancin' I'm a fan of both artists 👏👏 Great collob ♥️,"2022-04-14
01:40:54",0.891,positive,0.75,Yes,admiration
Amazing as always with elton!!,"2022-04-14
01:32:00",0.658,positive,0.9,No,admiration
Fancy nostalgia 🥰🥲,"2022-04-14
00:43:35",0.4588,positive,0.0,Yes,neutral
Gatos travestis,"2022-04-14
00:12:53",0.0,neutral,0.0,No,neutral
"Can't stop listening to this song, the vibes are just too good!","2022-04-14
00:00:52",0.6224,positive,0.6000000000000001,No,approval
This is absolute music to my ears! Fantastic.,"2022-04-13
23:53:02",0.5983,positive,0.9,No,admiration
"Elton John is one of the very best artists, ever","2022-04-13
23:51:38",0.6697,positive,0.39,No,admiration
"Great tune, love the bass and the animation. :)","2022-04-13
23:42:51",0.9062,positive,0.7125,No,admiration
Amazing collaboration.  def' the vibe of now.,"2022-04-13
23:30:27",0.5859,positive,0.9,No,admiration
Vamoo,"2022-04-13
23:17:55",0.0,neutral,0.0,No,neutral
I love the song 🎧,"2022-04-13
23:00:38",0.6369,positive,0.6,No,love
Me gusta la cancion y el video da risa jaja,"2022-04-13
22:56:02",0.0,neutral,0.0,No,excitement
F--ng Amazing!,"2022-04-13
22:53:12",0.6239,positive,0.9,No,admiration
xd?,"2022-04-13
22:08:26",0.0,neutral,0.0,No,neutral
i love the music video to this song,"2022-04-13
21:41:45",0.6369,positive,0.6,No,love
Un clásico q jamás pasará d moda,"2022-04-13
21:31:18",0.0,neutral,0.0,No,neutral
I can’t get enough of this song. It’s so poignant but has a resigned feel. Ugh so in my feels thinking about my past relationships. Chill beat. This brought me onto Elton john!,"2022-04-13
21:04:40",-0.7574,negative,0.4166666666666667,No,neutral
Day 139 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 💫,"2022-04-13
20:55:18",0.5106,positive,0.8,Yes,neutral
Me reinicié con esta linda canción tan limpia y  tranquila. 'Que hermosa mezcla. 💖,"2022-04-13
20:33:22",0.7506,positive,0.0,No,neutral
A mi no me gusta pero como no la ponga mi madre me da con la chancla XD,"2022-04-13
20:15:00",0.2808,positive,0.0,No,neutral
BRAVO 👋👋👋,"2022-04-13
19:56:26",0.8625,positive,0.0,No,approval
What a great remix. Dua Lipa is amazing in this song!,"2022-04-13
19:30:44",0.8478,positive,0.825,No,admiration
Magnifique intoporel comme sont tout le répertoire le  Elton John 🇫🇷 🇫🇷 bravo,"2022-04-13
18:20:04",-0.128,negative,0.0,No,approval
AMAZING💃🎶🎤🎧,"2022-04-13
18:08:37",0.6739,positive,0.0,No,admiration
1.25 makes it so much better,"2022-04-13
18:01:11",0.4902,positive,0.5,No,neutral
&lt;3 &lt;3 i love you Elton!!! this is so good!!!,"2022-04-13
17:16:38",0.8781,positive,0.6000000000000001,No,love
I love it and I love him so much lol,"2022-04-13
16:57:02",0.9096,positive,0.6333333333333333,Yes,amusement
Colorfully,"2022-04-13
16:22:36",0.3,positive,0.4,No,neutral
Colorful .,"2022-04-13
16:21:21",0.3,positive,0.4,No,neutral
Buenísimo mix 😁👌,"2022-04-13
15:33:31",0.8455,positive,0.0,No,neutral
Fun fact: this song fits perfectly In a Dancin Krono mashup,"2022-04-13
14:29:28",0.8176,positive,0.6,Yes,amusement
I can't stop listening to this collaboration. Stunning.,"2022-04-13
13:43:58",0.5405,positive,1.0,No,neutral
Perfeita 😻,"2022-04-13
12:58:59",0.4588,positive,0.0,No,neutral
Oh my goodness. Amazing song... Enjoy sing sing song Sir Elton John and Dua Lipa. Congrats..,"2022-04-13
12:47:56",0.9246,positive,0.7,No,admiration
This song is absolutely amazing and so uplifting🤩🙌🏻,"2022-04-13
12:36:02",0.624,positive,0.9,No,admiration
It`s feels great to see dis u collab,"2022-04-13
12:19:25",0.6249,positive,0.75,No,admiration
I'm vibin away from the world today. This is classic...💪🎤🔥,"2022-04-13
10:47:35",-0.34,negative,0.0,No,anger
ረዐረ,"2022-04-13
10:06:05",0.0,neutral,0.0,No,neutral
Dua lipa carried,"2022-04-13
09:15:22",0.0,neutral,0.0,No,neutral
"Can't stop listening to this song, the vibes are just too good!","2022-04-13
08:21:23",0.6224,positive,0.6000000000000001,No,approval
just gotta appreciate the visuals as well..,"2022-04-13
05:48:19",0.5859,positive,0.0,No,admiration
Hiiiii,"2022-04-13
05:19:39",0.0,neutral,0.0,No,neutral
Banger,"2022-04-13
05:19:35",0.0,neutral,0.0,No,neutral
"I wish this song goes viral, saying this as a 15 year old and it's my 1st time listening to Elton John","2022-04-13
05:16:37",0.4019,positive,0.2,No,neutral
"Can't stop listening to this song, the vibes are just too good!","2022-04-13
04:47:01",0.6224,positive,0.6000000000000001,No,approval
So yeah.. I'm worshiping this song for a year; already decided. Fun fun. Only boring people get bored.,"2022-04-13
04:34:25",0.788,positive,0.6799999999999999,Yes,neutral
Una recopilación épica en remix del enorme Elton icono reconocido mundialmente cantante que hace inmortales sus canciones un duo de hermosas voces cómo jamás nadie va en cintonia con cada instrumento saludos desde Zacatecas Mexico,"2022-04-13
03:28:30",0.0,neutral,0.0,No,confusion
How the hell I found this song? I can't even believe it 😅,"2022-04-13
03:25:18",0.3612,positive,0.0,No,neutral
"I love Elton John and my 8 yo daughter make love Dua Lipa. Great song!!, I can play this song all day.","2022-04-13
03:01:39",0.9476,positive,0.65,No,admiration
"OMG Dua is the best, I love her!!! ❤️❤️","2022-04-13
02:37:17",0.8827,positive,0.44999999999999996,No,admiration
This is a good remix and good animation 👌,"2022-04-13
01:17:46",0.8986,positive,0.6000000000000001,No,admiration
Great,"2022-04-13
00:33:06",0.6249,positive,0.75,No,admiration
Ficou maravilhosa essa música👏❤,"2022-04-13
00:27:38",0.6369,positive,0.0,No,neutral
I like the song,"2022-04-12
23:33:43",0.3612,positive,0.0,No,love
Future classic right here,"2022-04-12
22:55:31",0.15079365079365079,positive,0.27579365079365076,No,neutral
"{O Homem do QI 200: Roger ensina a achar ponta de durex'The Noite com Danilo Gentili}''https://www.youtube.com/watch?v=xLD8ifiQobI"">https://www.youtube.com/watch?v=xLD8ifiQobI'","2022-04-12
22:42:45",0.0,neutral,0.0,No,neutral
This song is 🔥,"2022-04-12
22:23:18",-0.34,negative,0.0,No,neutral
Wowowo 👍😙💋💕🤗😍😚😘💋😚😘😍😙,"2022-04-12
21:11:47",0.9923,positive,0.0,No,neutral
GREATEFUL,"2022-04-12
20:47:15",0.0,neutral,0.0,No,neutral
Cool song ig,"2022-04-12
20:33:03",0.3182,positive,0.65,Yes,neutral
"Belli rega, andate a pomparvi un pò di chill vibes con questi nuovi pezzi 'https://youtu.be/pyoVRzMzBW8"">https://youtu.be/pyoVRzMzBW8' 🌴🌴","2022-04-12
19:27:30",0.0,neutral,0.0,No,confusion
"Day 138 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 🥃","2022-04-12
18:36:47",0.6369,positive,0.8,Yes,neutral
Refrito de Elton Jhon...cual es el aporte de Dua Lipa???,"2022-04-12
18:01:15",0.0,neutral,0.0,No,excitement
OMG SO COOL !,"2022-04-12
16:33:23",0.6543,positive,0.65,No,neutral
Meu irmão ama essa música,"2022-04-12
15:26:17",0.0,neutral,0.0,No,neutral
Nice voice,"2022-04-12
15:03:09",0.4215,positive,1.0,No,admiration
I can't stop repeating the play button🥹,"2022-04-12
14:16:15",0.5086,positive,0.0,No,neutral
"Beautiful song, i love dua lipa","2022-04-12
14:04:22",0.8442,positive,0.8,No,admiration
Linda música,"2022-04-12
13:45:45",0.0,neutral,0.0,No,neutral
Damn this is good! Slava 🇺🇦 Ukraine 🇺🇦!,"2022-04-12
11:42:50",0.1984,positive,0.6000000000000001,No,admiration
Даджаль скоро выйдет,"2022-04-12
10:17:56",0.0,neutral,0.0,No,neutral
Elton John at his brilliant best easy to listen to,"2022-04-12
09:32:24",0.8979,positive,0.7111111111111111,No,admiration
Love the song but the video is terrifywith the 4 claymation androgynous animal people things 😨,"2022-04-12
09:22:28",-0.4019,negative,0.6,No,love
awful,"2022-04-12
07:59:16",-0.4588,negative,1.0,No,disgust
"The worst of Elton John ever.  The original Rocket Man is so nice, this version is bullshit.","2022-04-12
07:10:20",-0.4559,negative,0.9166666666666666,Yes,admiration
Sounds just like a PDM track. Good stuff! 'GET TO DA CHOPPA! DO IT NOW!,"2022-04-12
06:22:47",0.7412,positive,0.6000000000000001,Yes,neutral
I love this song❤,"2022-04-12
04:58:44",0.8555,positive,0.6,No,love
POV: it's summer 2022 and this song still slaps 👏,"2022-04-12
04:55:13",0.0,neutral,0.0,No,neutral
J'adore cette remix  🥰😍🤩🇭🇹🇭🇹🇭🇹🇭🇹🇭🇹,"2022-04-12
02:28:10",0.8834,positive,0.0,No,neutral
Great job 'Its amazing mix 🎶🎵🎶🙏❤️❤️🙏,"2022-04-12
01:37:31",0.836,positive,0.825,No,admiration
I'm 77 years old and I'm jammin to this joint right here!!! 🙌🙌🙌🙌🙌,"2022-04-11
23:50:45",0.3290178571428571,positive,0.3678571428571429,No,neutral
Que feat 🙏🙏🙏,"2022-04-11
23:39:54",0.0,neutral,0.0,No,neutral
En el segundo 3 se escucha como el sentido aragnido,"2022-04-11
23:24:34",0.0,neutral,0.0,No,excitement
Swear im in love with this song👍🏿💥💥,"2022-04-11
23:12:55",0.5,positive,0.6,No,love
"Very good!! 'about:invalid#zCSafez"">'","2022-04-11
21:57:28",0.5827,positive,0.7800000000000001,No,admiration
Day 137 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 🙈,"2022-04-11
20:46:05",0.6369,positive,0.8,Yes,neutral
"It's so cool that Dua Lipa is opening doors for Elton John. He has talent, and hopefully he will now get the chance he deserves thanks to Dua.","2022-04-11
19:07:06",0.8999,positive,0.42500000000000004,No,gratitude
"Sacrifice 'https://www.youtube.com/watch?v=qod03PVTLqk't=0m36s"">0:36'-'https://www.youtube.com/watch?v=qod03PVTLqk't=1m07s"">1:07''Rocket man 'https://www.youtube.com/watch?v=qod03PVTLqk't=1m11s"">1:11'-'https://www.youtube.com/watch?v=qod03PVTLqk't=1m26s"">1:26''Kiss the bride 'https://www.youtube.com/watch?v=qod03PVTLqk't=1m27s"">1:27'-'https://www.youtube.com/watch?v=qod03PVTLqk't=1m40s"">1:40''Where's the Shoorah? 'https://www.youtube.com/watch?v=qod03PVTLqk't=3m23s"">3:23'-'https://www.youtube.com/watch?v=qod03PVTLqk't=3m37s"">3:37'","2022-04-11
18:47:33",0.0,neutral,0.0,No,disapproval
kk,"2022-04-11
18:24:20",0.3612,positive,0.0,No,neutral
la música buena pero los las animaciones mórbidas,"2022-04-11
18:17:53",0.0,neutral,0.0,No,neutral
Campagne et,"2022-04-11
17:48:50",0.0,neutral,0.0,No,neutral
"Not evert song can be remixed, but wow.This is amazing","2022-04-11
17:45:36",0.7351,positive,0.9,No,admiration
Dua Lipa Queen of pop 🥇🥇🔥🔥,"2022-04-11
16:46:47",0.34,positive,0.0,No,neutral
That was amazing,"2022-04-11
16:38:57",0.5859,positive,0.9,No,admiration
Es perfecto.,"2022-04-11
16:19:48",0.3182,positive,0.0,No,neutral
Extra professional 👍👍👍,"2022-04-11
14:22:15",0.05,positive,0.1,No,neutral
Es como una obra maestra,"2022-04-11
14:21:41",0.0,neutral,0.0,No,neutral
J'adore la musique 🎶 🎶 mon frère est coute,"2022-04-11
14:00:49",0.0,neutral,0.0,No,neutral
Rocketman,"2022-04-11
13:32:07",0.0,neutral,0.0,No,neutral
tá parabéns🎉🎉🎉🎉,"2022-04-11
13:26:28",0.8689,positive,0.0,No,neutral
Good Good Sound damda da dam and also the Video Clip ❤❤❤❤❤❤❤❤❤❤,"2022-04-11
13:20:18",0.9942,positive,0.5333333333333333,No,admiration
Love this so much. ❤️,"2022-04-11
13:08:40",0.6369,positive,0.4,No,love
Música maravilhosa ❤️😻😻😻,"2022-04-11
13:06:41",0.8402,positive,0.0,No,neutral
Coco heart,"2022-04-11
11:46:25",0.6369,positive,0.0,No,neutral
I could listen to this song all day long 24/7♥️,"2022-04-11
09:59:52",0.6369,positive,0.4,No,neutral
Like this song 🎵,"2022-04-11
07:42:54",0.3612,positive,0.0,No,love
"2022, alguém?","2022-04-11
06:29:55",0.0,neutral,0.0,No,neutral
"this song is a little too repetitive, really good dont get me wrong, just feels like one song looping 3 three times kinda","2022-04-11
06:09:26",0.7597,positive,0.5625,No,admiration
just found it .... my life was a mess these days but this song made it better !,"2022-04-11
06:01:24",0.5255,positive,0.3375,No,neutral
It has some major classic techno feelings,"2022-04-11
01:42:06",0.11458333333333333,positive,0.3333333333333333,No,neutral
"Every time  I play this song , it takes me to awhole different place ❤.","2022-04-11
01:18:09",0.765,positive,0.6,No,neutral
My wife is 37 and never heard rocket man and sacrifice.  She thought it was all original 🤣 🙄 😂 💀 😒,"2022-04-11
01:05:03",0.8126,positive,0.75,Yes,disappointment
This is song is an  extrodinary example of Sir Eltons talents!!,"2022-04-11
00:21:49",0.555,positive,0.0,No,approval
Das ist ein mmmeeeggggaaaa Lied ❤️❤️,"2022-04-10
23:15:08",-0.3818,negative,0.0,No,neutral
the vibes to this song is insanely good!!!,"2022-04-10
22:19:42",0.5826,positive,0.6000000000000001,No,approval
Loveeeeeeeeee this song,"2022-04-10
21:11:23",0.0,neutral,0.0,No,neutral
Day 136 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 🐴,"2022-04-10
21:07:25",0.6369,positive,0.8,Yes,neutral
❤❤❤❤Elto jonh,"2022-04-10
20:20:37",0.9274,positive,0.0,No,neutral
I can see this tune as a future classic,"2022-04-10
19:59:33",0.08333333333333333,positive,0.14583333333333331,No,neutral
Kinda weird,"2022-04-10
19:23:15",-0.1045,negative,1.0,Yes,curiosity
"'https://www.youtube.com/watch?v=qod03PVTLqk't=0m28s"">0:28' freaky","2022-04-10
19:19:55",-0.3612,negative,0.0,No,amusement
Ealeeee,"2022-04-10
19:04:53",0.0,neutral,0.0,No,neutral
Smxs,"2022-04-10
18:13:16",0.0,neutral,0.0,No,neutral
"Perfect song, amazing animation !!","2022-04-10
17:22:04",0.8436,positive,0.95,No,admiration
Brilliant thanks Elton,"2022-04-10
17:10:29",0.7717,positive,0.6,No,gratitude
Better than the original x1000,"2022-04-10
16:39:38",0.6369,positive,0.625,No,neutral
Elton John One of the greatest 💕💕💕💕,"2022-04-10
16:39:23",0.9732,positive,1.0,No,admiration
esta mina te revive y la musica ni te digo.,"2022-04-10
16:27:53",0.34,positive,0.0,Yes,neutral
Amei esse remix  que vibe boa😍,"2022-04-10
16:14:51",0.4588,positive,0.0,No,neutral
Just perfect !❤,"2022-04-10
16:12:45",0.8478,positive,1.0,No,admiration
Its good,"2022-04-10
16:05:59",0.4404,positive,0.6000000000000001,No,admiration
Psychologist: All dreams have meaning.'My dreams:,"2022-04-10
15:33:05",0.6597,positive,0.0,No,neutral
creo que el que hizo el concepto del video es FURRO,"2022-04-10
15:11:39",0.0,neutral,0.0,No,excitement
🔥🔥🔥🔥💃🏾💃🏾💃🏾💃🏾🥰🥰🥰🥰 love this song so much,"2022-04-10
14:44:21",0.9794,positive,0.4,No,love
"For me special song , me encanta esta canción Ibiza hija","2022-04-10
14:19:58",0.4019,positive,0.5714285714285714,No,admiration
A classic..AS always,"2022-04-10
09:22:10",0.0,neutral,0.0,No,neutral
amazing music tbh. Its so catchy😩,"2022-04-10
09:06:37",0.3446,positive,0.9,No,admiration
Best vibe ever. Also weird core stuff~,"2022-04-10
07:50:35",0.5423,positive,0.65,Yes,admiration
PNAU is killing it.,"2022-04-10
07:37:28",-0.6597,negative,0.0,No,neutral
I love cold hart🥳🥳🥳🥳,"2022-04-10
07:17:25",0.9274,positive,0.8,No,love
I Love this song and I'm addicted to listen to it with the Duo lipo version. Direct from Brazil 🇧🇷🇧🇷🇧🇷🇧🇷❤,"2022-04-10
04:31:50",0.8555,positive,0.5333333333333333,No,disapproval
Sedap lagu ni. Saya suka ❤️❤️,"2022-04-10
04:31:03",0.0,neutral,0.0,Yes,neutral
Epic ♥️♥️♥️,"2022-04-10
03:24:56",0.9274,positive,0.4,No,neutral
"Dua lipa pasará a la historia tal como lo pasó michael jackson y freddy mercury , está a otro nivel 😍 todo lo que compone gusta","2022-04-10
01:45:50",0.4588,positive,0.0,No,neutral
I really like the song and I like even more how elton john was drawn walking his tongue through that hole between his teeth while looking in a perverse way at Dua Lipa's jumping breasts and she liked that 🤣🤣🤣🤣🤣,"2022-04-10
01:17:17",0.9652,positive,0.5,Yes,anger
Thanks,"2022-04-10
00:36:48",0.4404,positive,0.2,No,gratitude
"esa musica fue mi favorita del mundo'about:invalid#zCSafez"">'","2022-04-10
00:17:58",0.0,neutral,0.0,No,neutral
This video is creeping me out,"2022-04-09
23:46:53",0.0,neutral,0.0,No,neutral
Listened this song during my skiing in Bukovel before the war in Ukraine,"2022-04-09
22:12:28",-0.5994,negative,0.0,No,annoyance
"Это сказка, которой так сильно не хватает сейчас в нашем мире...'... но она уже на подходе))","2022-04-09
21:58:47",0.0,neutral,0.0,No,neutral
Que bonito es ver cómo una canción puede hacernos olvidar todos los problemas y reunirnos sin importar nuestras diferencias.,"2022-04-09
21:55:05",-0.5574,negative,0.0,No,neutral
Temaso...,"2022-04-09
21:14:53",0.0,neutral,0.0,No,neutral
I've never heard of this song until Dua Lipa sang this remix,"2022-04-09
21:03:43",0.0,neutral,0.0,No,neutral
is it just me or does anyone else make up there own lyrics with this song.... after seeing the lyrics i was way off but sounded the same😂😂😂😁😁😁,"2022-04-09
20:50:38",0.9765,positive,1.0,Yes,confusion
Day 135 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji ✍️,"2022-04-09
20:40:34",0.6369,positive,0.8,Yes,neutral
I SIMPLY LOVE IT!! 💞,"2022-04-09
20:27:38",0.896,positive,0.6,No,love
"Shum bukur,pershendetje nga Kosova Republik.","2022-04-09
20:09:47",0.0,neutral,0.0,No,neutral
Original is 100000000000000000r% better,"2022-04-09
19:57:14",0.6369,positive,0.625,No,neutral
Just a great song. Simple,"2022-04-09
19:21:15",0.6249,positive,0.5535714285714286,No,admiration
Excelente mezcla de voces 😻 me encanta 👏,"2022-04-09
19:04:05",0.4588,positive,0.0,No,neutral
Nobody gonna talk about the incredible video? Raman Djafari did a fantastic job.,"2022-04-09
18:38:40",0.5574,positive,0.9,Yes,admiration
Why was this song not nominated for Oscar?,"2022-04-09
18:23:17",0.0,neutral,0.0,No,neutral
This video is beautiful,"2022-04-09
16:22:59",0.5994,positive,1.0,No,admiration
"HERMOSO TODO!!! AMO ESTA CANCIÓN DESDE LA PRIMERA VEZ QUE LA ESCUCHÉ, DOS GRANDES, ES COMO RECORDAR MI NIÑEZ Y MI PRESENTE, BELLO","2022-04-09
15:16:56",0.0,neutral,0.0,No,neutral
J'adore,"2022-04-09
15:12:28",0.0,neutral,0.0,No,neutral
Ficou uma vibe de música do começo dos anos 2000. Top.,"2022-04-09
14:32:10",0.2023,positive,0.5,No,neutral
Amo mucho esta canción me hace recordar lo que paso. 😭😭,"2022-04-09
14:29:48",-0.7351,negative,0.0,No,neutral
Sempre  fui fã  de  elton John   estou doido pra ouvir mais um novo hips  desses dois ❤❤❤❤,"2022-04-09
13:50:35",0.9571,positive,0.0,No,neutral
I disliked the video by mistake while looking at the screen 😐......chill vibes all the way,"2022-04-09
12:48:59",-0.6249,negative,0.6,No,embarrassment
"listening in Curitiba, 2022","2022-04-09
12:01:32",0.0,neutral,0.0,No,curiosity
This music video is weird but the song is fire,"2022-04-09
11:59:00",-0.5346,negative,1.0,No,curiosity
"Just an amazing song, !!!!!!","2022-04-09
11:48:19",0.7156,positive,0.9,No,admiration
"Excellent song, ugly video","2022-04-09
10:58:59",0.1027,positive,1.0,No,admiration
"I remember when people would milk the like button update, now there’s actually an update no ones talking about it 🤔","2022-04-09
10:34:01",0.0772,positive,0.1,No,approval
Более мерзкого клипа я ещё не видел. 🤢🤮,"2022-04-09
10:13:58",0.0,neutral,0.0,No,neutral
Nice song,"2022-04-09
09:54:54",0.4215,positive,1.0,No,admiration
Interesting...I like it!,"2022-04-09
09:48:50",0.4199,positive,0.0,No,love
best song on this list,"2022-04-09
09:31:36",0.6369,positive,0.3,No,admiration
"Ihanaa musiikkia. Tuo mieleen hyviä muistoja, täällä lumen keskellä. Kiitos tästä 🇫🇮","2022-04-09
09:15:08",0.0,neutral,0.0,No,neutral
I heard 'COCONUT' instead of 'COLD COLD HEART' 😆,"2022-04-09
08:59:12",0.8143,positive,1.0,Yes,approval
"This is my song to recover from my last relationship. I knew to run, I knew it would end bad…temptation strong. I was only in town for a year too. Turned cold, turned cynical. Said what I shouldn’t have and didn’t say what I should have. Lesson learned, I can admit my wrongs and be a better person. “Not the man they think I am at home…” Never get to tell her what I should have and she’ll never know I wanted to.","2022-04-09
08:54:01",0.6597,positive,0.7166666666666667,Yes,realization
It gives me actual chill and positive vibes without even trying. Amazing.,"2022-04-09
08:37:51",0.1351,positive,0.5151515151515151,No,admiration
"COOL SONG, AND THE VIDEO HAS FLOW THAT DIZZY FLOW...","2022-04-09
08:23:04",0.1027,positive,0.65,No,optimism
My FAV ❤,"2022-04-09
07:26:19",0.8374,positive,0.0,No,love
Very good song,"2022-04-09
06:21:38",0.4927,positive,0.7800000000000001,No,admiration
Rocket man took off again  ❤❤❤👍🧑‍🚀,"2022-04-09
05:59:57",0.9274,positive,0.0,Yes,neutral
"Oh man, Can a song be a spirit animal?","2022-04-09
04:59:52",0.1779,positive,0.0,No,neutral
Faz tempo que não escuto uma música tão boa.. ✨🍃 que vibe,"2022-04-09
04:04:48",0.3182,positive,0.0,No,neutral
animation in 2's is odd,"2022-04-09
03:55:37",-0.3182,negative,0.25,No,neutral
My mom is in love with this,"2022-04-09
03:44:18",0.6369,positive,0.6,No,love
great,"2022-04-09
02:13:38",0.6249,positive,0.75,No,admiration
It’s truly one of the best songs ever created.,"2022-04-09
00:27:51",0.8442,positive,0.3,Yes,admiration
Omg I'm Hooked!,"2022-04-08
23:27:09",0.0,neutral,0.0,No,surprise
"My mom loves this song, every time I listen I think of her","2022-04-08
23:24:10",0.5719,positive,0.0,No,anger
This is just AWESOMENESS 🚀,"2022-04-08
23:15:57",0.0,neutral,0.0,No,neutral
Favorite song 4now,"2022-04-08
23:09:16",0.4588,positive,1.0,No,love
"I ABSOLUTELY love this, their voices are AMAZING!","2022-04-08
22:59:30",0.9012,positive,0.75,No,admiration
Canzone bellissima👍😘👍😘👍😘👍😘 😍👩👯,"2022-04-08
22:39:38",0.9217,positive,0.0,No,neutral
Listened this song in Bukavel just before the war :(,"2022-04-08
22:37:25",-0.7783,negative,1.0,No,annoyance
"Зачем такие уродливые фигурки делать... Песня супер, клип - говно полное!","2022-04-08
21:47:35",0.0,neutral,0.0,No,neutral
Tf is the video,"2022-04-08
21:36:45",0.0,neutral,0.0,No,confusion
Amo esse remix é bom demaaaais,"2022-04-08
21:19:55",0.0,neutral,0.0,No,neutral
"I will always remind 2021, 2022 and my new cicle of my life with this song.'April 8 2022 -232.464.617 v","2022-04-08
20:01:22",0.13636363636363635,positive,0.45454545454545453,No,annoyance
Muita linda,"2022-04-08
19:54:15",0.0,neutral,0.0,No,neutral
They found a way to ruin Elton John.,"2022-04-08
19:24:16",-0.5859,negative,0.0,No,neutral
Amo esse remix. Amo a vibe 😍,"2022-04-08
18:54:11",0.4588,positive,0.0,No,neutral
Mi Precioso le encanta esta y a mi también,"2022-04-08
18:41:25",0.0,neutral,0.0,No,confusion
"Day 134 of me listening to Cold Heart everyday for 1 year as a tribute to my grandma'Today emoji 🍫","2022-04-08
17:53:16",0.6369,positive,0.8,Yes,neutral
AWESOME 🤩,"2022-04-08
17:23:53",0.7034,positive,1.0,Yes,admiration
que hermoso tema,"2022-04-08
16:19:45",0.0,neutral,0.0,No,neutral
Sure the song is good but who made this video man💀,"2022-04-08
16:14:02",0.3818,positive,0.7444444444444445,No,admiration
Коко хард,"2022-04-08
15:25:03",0.0,neutral,0.0,No,neutral
Love this song 🎵❤❤,"2022-04-08
15:01:17",0.9274,positive,0.6,No,love
suena bien,"2022-04-08
14:53:13",0.0,neutral,0.0,No,neutral
Adoro as Mary dançando S2,"2022-04-08
13:24:17",0.0,neutral,0.0,No,neutral
28 МЕСТО ⬇️ -2 WEEK 31,"2022-04-08
11:41:06",0.0,neutral,0.0,No,neutral
AMAZING🎵🎶🎵!!❤️🛑❤️🙏,"2022-04-08
09:25:35",0.6016,positive,0.0,No,admiration
Beautiful song! Love her listen ❤️,"2022-04-08
07:16:07",0.8553,positive,0.8,No,admiration
Música delícia!,"2022-04-08
07:05:27",0.0,neutral,0.0,No,neutral
Omg i hate this clip so much,"2022-04-08
06:31:18",-0.5719,negative,0.55,No,disapproval
First commandment of music : thou shall not make a cover!,"2022-04-08
06:22:17",0.3125,positive,0.3333333333333333,No,neutral
"Watch 'chistes' on YouTube''https://youtu.be/_Ac8hTaIHaQ"">https://youtu.be/_Ac8hTaIHaQ'","2022-04-08
04:51:43",0.0,neutral,0.0,No,curiosity
absolutely love to see elton on the charts again.,"2022-04-08
04:18:21",0.6697,positive,0.6,No,love
"Hola, muy linda renovación ..actualización..quedó genial...!!! 👏👏👏😀😘❤️😘❤️❤️❤️","2022-04-08
03:56:25",0.8951,positive,0.0,No,neutral
John Elton,"2022-04-08
03:29:54",0.0,neutral,0.0,No,neutral
Wow!!!! Glory to God Jesus!!!!!!!!,"2022-04-08
03:00:21",0.8902,positive,1.0,Yes,surprise
"The torment is overwhelming. I know. I've been there.... The struggles, the pain and heartbreak.. Yes I know.","2022-04-08
02:58:11",-0.7783,negative,1.0,Yes,neutral
Dua be pure. Please. Too much trash already. Be a good example to the young and innocent. And for me. I am not asking but pleading.... Be Pure for the innocent.,"2022-04-08
02:49:19",0.7506,positive,0.5142857142857143,No,admiration
"Sometimes, alot of times people influence others without the innocent realizing it. But. Sometimes the bad people Know that.","2022-04-08
02:41:27",-0.7405,negative,0.6833333333333333,Yes,neutral
Love em both but who knew a bass line could make a song so likable and recognizable.,"2022-04-08
02:18:52",0.3818,positive,0.4625,No,admiration
One of the good Collab ❤️,"2022-04-08
01:40:05",0.4404,positive,0.6000000000000001,No,admiration
Elton ❤️,"2022-04-08
01:21:20",0.0,neutral,0.0,No,neutral
This song make me sad 😭,"2022-04-08
00:57:47",-0.7351,negative,1.0,No,neutral
Am I the only one that feels this remix doesn't need Dua Lipa in it?,"2022-04-08
00:02:21",0.0,neutral,1.0,No,neutral
DUA LIPA'Is absolutely phenomenal.'Dime piece,"2022-04-07
23:11:19",0.5,positive,0.5,No,approval
I literally get the freaking chills when I hear this song. 😭🥰,"2022-04-07
22:38:43",0.34,positive,0.0,No,neutral
Agredecido con la vida por dejarme escuchar semejante obra de arte.,"2022-04-07
21:45:49",0.0,neutral,0.0,No,neutral
Ésa canción está buenísima verdad,"2022-04-07
21:13:54",0.0,neutral,0.0,No,neutral
timeless,"2022-04-07
21:00:36",0.0,neutral,0.0,No,neutral
